video_id,comment
OFi73TzEN_8,"Speaking on this I noticed that the first democrats to go against Biden were members of the conservative core quite probably because they don't like that Biden in the latter part of his term reactivated the antitrust laws that have been collecting dust since Regan came to power and gutted them through policy decisions.

I unfortunately suspect Harris as the natural successor is liable to reverse course on these policies but because of the structure of this dystopian 2 party system there isn't anything I can think of to do about this. What can we do? I keep hearing we need to grass roots mobilize but how? How?!?"
OFi73TzEN_8,Johnny Silverhand is… a *Bad Guy*… right?
OFi73TzEN_8,Biden did keep what promises he could . Republicans blocked him so he could not finish all his promises. He did more than Trump did for the people. You can fact check that . Kamala will finish promises because we the people will. Vote straight blue . We do not wand Mega that don ‘t work with Democrats like the good Republicans did. We want a President that works for the people not a convicted lying felon A wanna be Dictator . That will not fly in America. We want to keep our constitution. Not to mention Trump is a trader to are country. Go blue for freedom 💙💙💙💙💙💙💙💙
OFi73TzEN_8,"And??? As a conservative independent, I see exactly the same behavior from both parties.
Except these last two years the GOP didn't even try to legislate from the House. They spent an incredible amount of time and resource trying to find something that Joe Biden was guilty of. I have to tell you, after all that, they convinced me that Joe Biden is the squeaky cleanest President in American history."
OFi73TzEN_8,"Im glad you have a platform.
Now STFU and start being PROactive instead of REactive.
You 'This lil light of mine' shining ..."
OFi73TzEN_8,"Straight up BS. This isn't a parliament system which so many 100% believe it is, its much more stupid.  I mostly agree with this channel but this shows a serious lack of understanding of our stupid over complicated system. Literally ALL of the surge in battery tech that is looking to completely turn our and several other nation's grids completely renewable by 2030(5 years earlier than Biden promised) is due to his two spending bills he passed through a loophole.  These $chills shift their votes because their rich benefactors up their golden parachute package if they lose like what happened with Sinema who run on completely progressive values for years and then sold out massively once she got to the senate.  Biden came from an era where they actually felt good about getting things done.  He is one of the poorest members of the senate."
OFi73TzEN_8,"Every single one of the ""broken promises"" you mentioned in the beginning haven't happened because of REPUBLICAN interference. You're full of shit!"
OFi73TzEN_8,"Clearly designed to say that the democrats are all the problem, but then goes on to target very specific democrats. Why not just craft this video a bit more honestly? Unless your claim really is “those who let these democrats stay in office are the real problem, not those specific democrats themselves”. If so, that’s a weird claim"
OFi73TzEN_8,Well you actually talking about french politics without talking about french politics
OFi73TzEN_8,Well the good thing is that neither Democrats nor Kamala need votes from doomer Bernie bros.
OFi73TzEN_8,"BTW, for those of you who were unaware, it is the mindset described in this video that also reveals/explains why Joe Biden self-sabotaged his own student loan debt forgiveness plan by giving Republicans the chance to challenge the plan in court, against the advice of those who actually wanted to see the plan implemented.  Biden and Democrats are even worse than Republicans.  At least the Republicans tell you EXACTLY who they are.  Democrats will run their campaigns on progressive policies they know are popular, but then create every excuse under the sun as to why they failed to actually follow through.  But, at the end of the day, the real villains are Democratic voters who, time and time again, will REWARD this bad behavior by re-electing these mainstream, corrupt Democrats back into power to sabotage themselves all over again.  Whether they are just Blue MAGA or they fall victim to the same fear-based politics they ironically mock Republicans for, they are at fault for refusing to hold the Democratic party accountable for its failures."
OFi73TzEN_8,"""Lobbying"" is just a milder way to say CORRUPTION! and ""donation""is just another word for BRIBE!"
OFi73TzEN_8,Corruption abounds
OFi73TzEN_8,The US has a one party system trying too hard to look like a democracy
OFi73TzEN_8,"Democracies work better without corporate lobbying, even if on the face of it, the European Union doesn’t seem all that transparent or democratic, there are much stricter rules for lobbying and campaign funding. The EU also has taken some measures that big tech and monopolies weren’t happy about, breaking business models of Apple, google and the likes. Alas we aren’t lobby-free but it’s better and European parlement members less busy with scoring points on social media compared to national level politicians. (Who, in the Netherlands also become grid-locked even if more plural in nature: big money finds a way to kill the compromise model that worked so well in the Netherlands in the nineties)"
OFi73TzEN_8,"This is why politicians love culture wars. Perfect to mobilize ppl without promising anything, just protect something already established."
OFi73TzEN_8,Americans call it Lobby. Europe calls it Corruption.
OFi73TzEN_8,"A prominent local example of this is Henry Cuellar (TX). He narrowly beat out the progressive challenger in the last couple of primaries, all with the help of party leadership, even though he oftentimes votes against the Dems. He was indicted of money laundering, conspiracy, and bribery recently."
OFi73TzEN_8,"And unfortunately, we are watching AOC shift from progressive to standard, moderate Democrat. On her live the other day, she said, “My job is to get elected.” Oops, she said the quiet part out loud."
OFi73TzEN_8,"The problem is that all politicians are bought and paid for by the very people who are trying to screw the citizens, and they all just go along with it."
OFi73TzEN_8,🎉
OFi73TzEN_8,Thank u🎉
OFi73TzEN_8,Trumptards
OFi73TzEN_8,Blanche Lincoln played that role under Obama.  And the party leadership always rallies around these so-called obstructionists when progressives try to primary them.
OFi73TzEN_8,This needs a whole ass part two with more research
OFi73TzEN_8,"Every day another phonecall from Democrats telling me how horrible the Republicans are. And how ""we have to stop them"". Except there is no ""WE"" - there is one party in two minor flavors serving the top 1% and there is the rest of us. If Democrats want to win election then AL they have to do is keep their promises and do something for the majority."
OFi73TzEN_8,Time to eat the rich 
OFi73TzEN_8,"So it seems that the solution is to elect more progressive democratic representatives, or are you suggesting that all democrats are evil?"
OFi73TzEN_8,Well this is why 2nd amendment was written
OFi73TzEN_8,"The ""job"" of the democrats is the hold the ball for 4-8 years until the dumb, bored US populace kicks them out and allows the GOP to further ratfuck the country for their 4-8. Then the Dems run on hope and change, swoop in to ""save"" the country, and do nothing for 4-8 years until people get bored again. Repeat ad nauseum until 50 people own 95% of the wealth, and the rest endure serfdom."
OFi73TzEN_8,It's wild to say they never get anything done when they're the only party who ever gets anything passed that isn't tax cuts for the rich. Manchin and Sinema are independents now... Sinema will never win another election again. Manchin has always been a right winger and controls much of WV jobs so he'll probably be reelected but at least it won't be as a democrat. The party and voting base is moving more progressive and shit isn't going to drastically happen in even 2 presidential cycles. I hate the democratic party as it is now but it's still millions of times better than the republican party.
OFi73TzEN_8,"Same reason Second Thought drives supercars: 

The system provides a great many comforts to the people who aren't completely destitute, so it's better for both the DNC and pretend-leftists like him to pay lip service to their plight instead of devoting all their resources to it."
OFi73TzEN_8,The whole us political system is a joke. What you fellows need is a uncodified constitution.
OFi73TzEN_8,Because they won't do things unilaterally.
OFi73TzEN_8,"So what do we do!?😅

Start a third party? 
Vote Independents?!😩"
OFi73TzEN_8,Politicians should be bound by law to vote according to their campaign promises.
OFi73TzEN_8,"Yeah but Biden promised to make abortion legal nationwide, if he's elected again! It's because you didn't want him to run again, that he can't do it now!"
OFi73TzEN_8,"It is funny for me than ”lobbying"" is normal for Americans."
OFi73TzEN_8,"Even in Russia, where there was a strong Marxist school of thought, there is about 10 people on YouTube who actually know what they are talking about when it comes to socialism and some of them are already being prosecuted. It's so refreshing to finally see one in English.There may be some hope yet."
OFi73TzEN_8,Now is not a good time to attack Democrats. Thumbs down.
OFi73TzEN_8,Trump is evil but kamala Harris is the devil's mother
OFi73TzEN_8,"Any Democrat who actually  wants to get things done gets labelled as Socialists, radical, far left, communists etc by those on the right and on top of that the DNC always pull strings to make sure such people aren't nominated in order to keep their corporate donors happy and the cheques rolling in 😂"
OFi73TzEN_8,It is shocking how cheap lobying is
OFi73TzEN_8,Another banger! Thank you my friend. You make me feel slightly less crazy in these crazy times.
OFi73TzEN_8,"Never passed the ACA 
AND OBAMA had such hope....."
OFi73TzEN_8,"Never passed ACA

And Obama had such hopes."
OFi73TzEN_8,The US may need to go via a       right wing dictatorship to understand the importance of democracy.
OFi73TzEN_8,Politics is just drama for the slaves ...lol
OFi73TzEN_8,Things could be worse.
OFi73TzEN_8,And if all else fails… there is suddenly the parliamentarian.
OFi73TzEN_8,"""The United States is also a one-party state but, with typical American extravagance, they have two of them.""
- Julius Nyerere"
OFi73TzEN_8,"Because idiots keep voting for them. If you vote for someone no matter what they do, then they never have to listen to you and will only offer you platitudes.
Withhold your vote and go third party."
OFi73TzEN_8,Trump promised 2 build a wall n Mexicans would pay 4 it
OFi73TzEN_8,"This also perfectly aligns with why democrats are just as against freedom of assembly. They might claim they are pro-union or pro-first amendment but when it comes down to it they pass just as many laws preventing protests and demonstrations and anything that will sideline groups of people getting together to speak truth to power.  And let’s not forget how badly they bash protestors 
 with strawman lies on left wing media just as much as fox or the like. Democrats are just as involved in their government actions cracking down and arresting peaceful protestors, militarizing police to be used specifically against freedom of assembly… there’s no other reason to militarize police, they are local and meant to protect civilians, yet go out there and cause chaos when people are practicing their first amendment rights to freedom of speech and freedom of assembly. If democrats were genuine in their commitment to the people, they wouldn’t be so aggressive in stopping them from collectively working together for change."
OFi73TzEN_8,Lieberman Dead? Awesome🎉😂
OFi73TzEN_8,Biden Lie Lie Lie
OFi73TzEN_8,"And all this information is in the open, no one is actively censoring or suppressing it to any extent, yet the american people are powerless really to do anything."
OFi73TzEN_8,your video was good until you started referring to socialism
OFi73TzEN_8,"Centrist is a relative term. In a sane world, the likes of Manchin would be considered right wing extremists. There's no Left in the US. There's not a single, powerful or influential entity that advocates for worker power, an end to wage slavery or building a humane alternative to capitalism. Not one."
OFi73TzEN_8,America is slowly collapsing from its own hubris
OFi73TzEN_8,"Democrats seem to be more authoritarian than many milquetoast Republicans are at this point. I've always landed left in opinion on most issues and bought into it for years, but it's really starting to seem like leftist philosophy isn't practically functional in practice. I could be wrong, (most people are at some point) but at this point I at least want somebody who will hit the breaks and reset things enough that we can maintain the same freedoms and opportunities that our grandparents had, because the endless need for growth and the endless longing for control of the working class aren't vibing with me. I prefer to keep my arms and future  access to them thank you very much, and I want pro choice to be enshrined in the constitution because it's the ultimate representation of bodily autonomy. The political warfare is only destroying rights and encouraging political violence"
OFi73TzEN_8,"I'm an Australian who watches a lot of politics. I can tell you that you don't have a left wing in the US, not really. The LNP is Australia's conservative party, they're to the left of the Dems on some issues. That's called the ratchet effect on the overton window for anyone who is unaware.

What you need primarily in the US is what you call ranked choice voting. We call it preferential voting here, essentially it means you can vote your conscience and so long as you know where your preference is going, your vote is never wasted. Voting is also compulsory here.

Once you have ranked choice, the GOP will never win another election. You'll end up with the Dems being the more conservative party and whatever the new progressive party is called. 

An upheaval of power like that would provide the perfect opportunity to get money out of politics and un-rat-fuck SCOTUS. So much could be achieved if you just had that one change to your electoral commission. Preferential voting will get you that third political party that actually is full to the brim of leftists. Also, GOP politics would change - it'd no longer be a race to the bottom as they'd have to compete in the market place of ideas. Which isn't dissimilar to challenging a quadruple amputee to a footrace.

Which is why it'll never happen."
OFi73TzEN_8,"If politicians fixed anything, they'd be out of a job. The incentives only make everything, bigger, slower, more expensive, more complicated and un-solveable."
OFi73TzEN_8,America 🤢🤮
OFi73TzEN_8,Thanks for the work you do on this channel.
OFi73TzEN_8,"I just can’t express how cherry picked this video is. Jesus Christ dude. Go back to your cute science videos, science boy. This is not your field, nor are you educated on the topic enough to have a discussion."
OFi73TzEN_8,"The revolving door needs to be closed. Congressmembers will whine that they have to earn a living  somehow, as though corporate lobbying is the only way to feed a family."
OFi73TzEN_8,"I'm so happy to finally have a video to show people I know what I've been trying to tell them for the last 20 or so years.  Democrats are paid to do nothing and make sure that anything that will actually help working class people dies.  They use the ""rotating villain"" strategy and everything works exactly how its designed to.  I tell these people to stop voting for candidates that have been these villains in the past but I'm constantly told ""we have to vote blue no matter who or the Republicans will take all of our rights away"".  I tell them that a Democrat that votes for the Republicans IS A REPUBLICAN.  I simply just can't talk to people about politics anymore.  We are too uneducated, too stupid, and too overworked to ever do what we need to do.  The overton window will continue to more right and the earth will burn.  Rant over."
OFi73TzEN_8,"Thanks to Trump radicalizing the Republican Party in favor of Totalitarianism, there's a bigger difference between the parties than thier used to be, but not because the Democrats are less corporate owned."
OFi73TzEN_8,"Thanks to Trump radicalizing the Republican Party in favor of Totalitarianism, there's a bigger difference between the parties than thier used to be, but not because the Democrats are less corporate owned."
OFi73TzEN_8,"If Biden had wanted these reforms, he could have fought for them instead of just shrugging his shoulders when corporatists such as Manchin and Sinema blocked them."
OFi73TzEN_8,"Truth be told Democrats are conservative, Republicans are regressive.  Nothing well ever get better under this.  We have one set of elected officials that don't want change, and another that wants change for the worse."
OFi73TzEN_8,So the donors they have somebody over them the real question is there is someone or somebody that is over every politician they are bought and owned by somebody we do not know if we ain't careful we tried to dig into it too much we end up getting strange phone calls or end up getting killed if you start receiving third calls and they tell you to stop then you know you know too much there was also this video that one of the Kennedys they was looking into something and they was going too far into it and they got threatened so it never came to light
OFi73TzEN_8,"I suspected this, but to hear it told so clearly - it’s beyond absolutely infuriating."
OFi73TzEN_8,“And you can say the same as centrist democrats in the house”  Please be a bit more specific what this statement means.
OFi73TzEN_8,Thank you for your candid take on this subject. I'm so tired of hearing that every problem is solely due to those greedy capitalist Republicans.
OFi73TzEN_8,"The states are really going to the gutter, aren't they?"
OFi73TzEN_8,Because their voters don’t hold them accountable simple as that.
OFi73TzEN_8,So they all work together to make things worse for everyone but people like them? How is that a good way to build a civilization?
OFi73TzEN_8,How would they raise money for causes if they fixed those causes?
OFi73TzEN_8,"was skeptical on this video, but completely true"
OFi73TzEN_8,"Still attacking biden a week after he drops out, huh? funny, thats just what trump is doing. nice try, republican psy op."
OFi73TzEN_8,It is easier to destroy than to create.
OFi73TzEN_8,"Ultimate accelerationism 
Nathan Explosion voice: NOTHIIIINNNGGGG"
OFi73TzEN_8,"To sum up. People are complicated and unpredictable, just like life and politics."
OFi73TzEN_8,"And this is why I stopped voting decades ago - both parties are owned by the same set of corporate oligarchs, so why bother?"
OFi73TzEN_8,Informative experience
OFi73TzEN_8,"Dude, they do,

really funny how you americans really think you choose between left or right politicians. There's just crazy far right mf and not so crazy right mf... The democrats do EXACTLY what they are suposed to do"
OFi73TzEN_8,I'll be voting for Cornel West if they let me.
OFi73TzEN_8,now do why are republicans so evil
OFi73TzEN_8,"Okay, but can we agree that for now, getting nothing done is a lot better than GQP getting a lot done?"
OFi73TzEN_8,"Anyway the U.S vote they will always be conned, and the most scaring thing is that they all know it!...
American politics are the same as Superbowl, and with equal impact on American society..."
OFi73TzEN_8,"The US Congress is thoroughly corrupted by MONEY. US democracy is a fallacy, an illusion."
OFi73TzEN_8,MANAGED DEMOCRACY MENTIONED 🦅
OFi73TzEN_8,"For the record, the United States is actually an 'electoral plutocracy.'  What I will never be able to understand is why the political spectrum of the United States is so heavily – and dangerously – skewed toward the far-right."
OFi73TzEN_8,"‘ Remember, democracy never last long. It soon wastes, exhausts and murders itself. There never was a democracy yet that did not commit suicide’
John Adams"
OFi73TzEN_8,The extraordinarily cumbersome system of 'checks-and-balances' that the Founding Fathers devised has never excelled at the fostering of an enhanced level of both accountability and transparency.  That is why I strongly feel that the United States ought to undertake the monumental conversion from the presidential-congressional régime to the parliamentary régime.
OFi73TzEN_8,Denicrats: useless. Conservatives/republicans: evil
OFi73TzEN_8,"Not sure I'd label Jamal Bowman as ""progressive""..."
OFi73TzEN_8,"There is a joke, that USA has the best democracy that money can buy."
OFi73TzEN_8,"Republicans have no heart.
Democrats have no spine."
OFi73TzEN_8,Thanks!
OFi73TzEN_8,"Oh my god, I thought ""Managed Democracy"" was just Helldivers 2 rhetoric."
OFi73TzEN_8,"Doesn't get anything done....
.
Yet you also bi-tch about ""build back better"".... and other things they got done
.
.
You resistance republicans are REALLY desperate after Biden dropped out....
.
Thought you had an easy win in the bag. And now all you guys do is cope."
OFi73TzEN_8,"Checks out, we've got the best government money can buy"
OFi73TzEN_8,"Most Democrats are actually Republicans. They pretend to oppose the Republicans but vote with them or go out of their way to shoot themselves in the foot. They say they tried and if you want them to keep trying, you will re-elect them but at no point are they actually trying. This is a horse and pony show and nothing more. It gives us the illusion of a choice and ensures job security for the opposition that never actually opposes anything the Republicans are doing. We are being played."
OFi73TzEN_8,""" put in place to empower a corporate minority and block any form of majority rule that doesn't align with its preferences so under this system winning for the Democrats doesn't mean getting enough seats to do whatever they want they win the game of politics when they can get just enough seats to do the bare minimum and keep voters coming back without seriously upsetting the corporate backers whose influence is much more important""

yup absolutely.
so my usual question... how do people  that want out of that system bring tangible  change? 
what systems are in place  for us to turn to? 
what can we work with within the current system to bring to fruition the the preferred systems."
OFi73TzEN_8,I'm really happy to see a socialist channel growing.
OFi73TzEN_8,❤
OFi73TzEN_8,Very insightful
OFi73TzEN_8,Kommunismus No fod 🤬🗻🤠🙏
OFi73TzEN_8,“Lobbying” is just bribing for people with money.
OFi73TzEN_8,"Depressing, but very good perspective"
OFi73TzEN_8,"Finally someone explains how I feel. For years I've been saying the democrats do just enough to keep peoppe voting, but never actually do what they say."
OFi73TzEN_8,"The US Government is a scam for money laundering.  It’s all charades, shenanigans, propaganda and psychological warfare to keep the wheels of machines spinning to parade as a democracy.  All feds have bought into fascism, and we see massive performance, or cover.  We are all played and duped.  People cannot even emotionally digest how we’ve all been sabotaged, exploited and used."
OFi73TzEN_8,The best democracy money can buy.
OFi73TzEN_8,Algorithm nation
OFi73TzEN_8,Nice vid :0
OFi73TzEN_8,"Regardless of party, it's always someone else's fault.  I firmly believe we have a thriving two-party system -- one for the rich and the other for the rich & powerful."
OFi73TzEN_8,Same thing thats happening in the uk with labour
OFi73TzEN_8,"jt i appreciate the work you do and think your content is great, but i tried to share this video with people i know, who refused to watch it based on the thumbnail alone, which i had barely paid attention to myself. these friends are mostly not as cynical as i am about the democratic party and thought you were pro-maga or something based off of it, which i know isn't true, but i can almost see why they'd think that based on thumbnail"
OFi73TzEN_8,"So how do we fix this? Grass roots movements you say? But movements dont make laws, politicians make laws. This entire video could be titled ""How america blocks progressives (while pretending to be leftists)"""
OFi73TzEN_8,"Man, this video was WAY better than I expected it to be. Good job!"
OFi73TzEN_8,"Hmm ... it's the same thing that the more moderate business class Republicans did with the culturally conservative wing of their party back in the '80's, '90's and '00's. They promised they would tackle abortion, gay rights, patriotic themes if only the right wing of the party would elect them. And they did, of course - for awhile, as cultural conservatives had nowhere else to go - that is, until Trump came along. This was described wonderfully by Thomas Frank in What's The Matter With Kansas ? some years back ... 🤔"
OFi73TzEN_8,Doesn’t this also applies to republicans?
OFi73TzEN_8,"The thing is ALL politicians, especially presidential candidates, make big promises that may or may not see the light of day due simply to the fact that such a promise may not actually be possible. That doesn't make them liars that's just politics, people who continuously buy into promises without looking into if they are possible are the real problem. People would also complain if suddenly every politician only made realistic promises, they would say they had no ambition and were not worth voting for."
OFi73TzEN_8,"All I can say is,...pure analytical, factual excellence in describing the political and social mire we live in. 
Sources like _Second Thought, Our Changing Climate,_ and a few others are no BS, clear headed voices that many of those so called 'liberal' or 'progressive' podcasts like _The Daily Beans, The David Feldman Show, David Pakman,_ and many others need to sit down, shut up and pay close attention to."
OFi73TzEN_8,This analysis is utterly correct.
OFi73TzEN_8,They’re all just used car salesmen
OFi73TzEN_8,"The Democrats do not represent the organized masses.
They represent the organized capitalists!"
OFi73TzEN_8,Based
OFi73TzEN_8,Further proof that we live in a bourgeoisie dictatorship and we need a proletariat dictatorship to fix it.
OFi73TzEN_8,I didnt know I could dislike a former senator so strongly. A public option would be aboslutely incredible
OFi73TzEN_8,"As much as I agree and found this video fascinating- please get out and vote for them. Ok it's not great, but it's so important that we don't hand the presidency to Trump"
OFi73TzEN_8,Organize the masses to do what?
OFi73TzEN_8,"-Massive covid stimulus to help people get through a once-in-a-century pandemic
-Huge infrastructure bill to rebuild the country's failing infrastructure with Union labour
-Literally the largest Climate Bill in human history.

But somehow this channel STILL claims that Democrats ""never get anything done"" - what an absolute joke. Why do people take this clown seriously?"
OFi73TzEN_8,Engagement comment
OFi73TzEN_8,"Bro, call it what it is, Its bribery not lobbying."
OFi73TzEN_8,Have we tried given Democrats overwhelming majorities?
OFi73TzEN_8,"Liberals can’t get anything done because their policies aren’t that popular on a national level. They forgot that after Obamacare passed there was a blue wave and many of the democrats who voted for it lost the election. The public was never behind the public option. If liberals want change then they need to get more liberals elected, not blame centrist democrats."
OFi73TzEN_8,"Why you want lgtv & ab0rtion rights for women when your country's birthrate is very low. 
Democrats, republicans and socialists, all have one thing common, all you are Socially-liberal."
OFi73TzEN_8,"""We need a strong Republican party""

They're pretty up-front about all of this. How some don't see it is beyond me."
OFi73TzEN_8,"Presidents are in it for their self interests. Why do we even need these selfish, lying bastards? They are useless."
OFi73TzEN_8,We have the same revolving door in Australia
OFi73TzEN_8,The Senate needs to go. It's a relic from the incredible shit show that was the Roman Republic.
OFi73TzEN_8,o7
OFi73TzEN_8,Are they just all named Joe or what ?
OFi73TzEN_8,"well, at least they finished operations in Afghanistan"
OFi73TzEN_8,I love how manchin is so incredibly unpopular in his own state that he has to live on a boat. Don't be a manchin kids!
OFi73TzEN_8,I feel like Kamala would just be a continuation of biden's status quo
OFi73TzEN_8,"i love the production and the effort you are putting into these videos, looks great 👍🏽"
OFi73TzEN_8,The answer is unfortunately very very simple. They’re all completely corrupt and raking in billions from corporations and other interests. The democrats are paid to say the right thing in public and then aggressively keep everything the same while they’re in office.
OFi73TzEN_8,We need communism to rule America #sorrynotsorry #dealwithit
OFi73TzEN_8,"In a free market economy, everything is bought and sold. This system cannot respect human morals, people should understand that already with the amount of misery we have created on this very short existence."
OFi73TzEN_8,"Democracy only works when the people being governed largely AGREE on most broad issues. It’s not a system that was designed for two parties that are pretty much from different ideological camps. That’s why people on both sides want separation, revolution."
OFi73TzEN_8,Thanks!
OFi73TzEN_8,Thanks!
OFi73TzEN_8,"_""If voting changed anything, they would make it illegal.""_ [Emma Goldman]"
OFi73TzEN_8,"In reality, the USA is not a democracy but an oligarchical two party system which the mainstream media never questions.
Both parties are financed and corrupted by big money.
They only play ""democrats"" and ""republicans"". 
The whole propaganda apparatus does everything to prevent any other party from endangering the oligarchical two party - system.
The number of Americans who feel manipulated and betrayed by these politicians  and therefore feel hate towards the elitist oligarchical system, which calls itself a ""democracy"", is constantly rising.
That's why the far right fascist Republicans of today, their psychopathic criminal leader Trump as their ""führer"" and the christo - fascists/evangelicals have so much sympathizers and fanatics among them in the USA. 
If these Republican fascists and their führer Trump really come to power in November 2024, they will realize their ""Project 2025"" and establish a fascist republican one party - dictatorship in the USA and the basic freedoms of Americans will disappear!!!!
I'm very happy that I live in a country that resembles much more a real democracy  than the USA."
OFi73TzEN_8,Democrats are controlled opposition like the Washington Generals.
OFi73TzEN_8,"We gonna need to do alot, ALOT more work to counter “but the Republicans.”"
OFi73TzEN_8,"The purpose of a two party system is to provide the illusion of choice, while preventing actual good choices from ever being viable options."
OFi73TzEN_8,"THE FACTS NEGATE YOUR PREMISE. Just Google ""Biden's accomplishments"" for the 15 actual accomplishments of the Democrats. Then google Trump's accomplishments and note the lack of any major legislation except another tax cut mostly benefitting the wealthy. His economy was simply coasting on the Obama economy with NO help from Republicans."
OFi73TzEN_8,"Did you ever notice how defensive some people get when we point out that the two major partys in the US share the same goals?  I mean they get unreasonably angry.  They love to point fingers at monoparty states elsewhere in the world but fail to notice our two party state is merely an illusion.  It is as if they need to hold on to that illusion for dear life, elsewise we do not appear to be the democracy we all so love to praise, even as we have so little understanding what a true democracy might look like.  I am fascinated by our capacity for self-delusion & that is why I appreciate Second Thought so much."
OFi73TzEN_8,They don't want to.
OFi73TzEN_8,Your hair is terrible
OFi73TzEN_8,"They too busy constructing communist Marxist doublespeak word salad and gobbledygook. Dam, and we believed these people were capable."
OFi73TzEN_8,"No matter what your world views are, most of you Americans are moral vacuum and you're taking the rest of the world down with you."
OFi73TzEN_8,"Our government is like a theatre troupe where some players always play the villain and some always play the hero and the rest play whatever role the play calls for. It really does not matter what they do or say, since it is all just a show meant to keep the audience entertained and distracted while the theatre owner rakes in the big bucks from ticket sales."
OFi73TzEN_8,The real issue is that progressives are really bad at messaging.
OFi73TzEN_8,So...Republicans: LASO or Republicans: Easy are our only choices? Lovely.
OFi73TzEN_8,Thank you JT!
OFi73TzEN_8,Isn't this the plot of House of Cards?
OFi73TzEN_8,"this applies to any party, so long as we have lobbyists influencing our govt."
OFi73TzEN_8,Bourgeois politics is a scam.
OFi73TzEN_8,"Democrats exist to passify us, they serve the same ruling class as Republicans."
OFi73TzEN_8,"From Australia.

The world needs a progressive America.

We have had the US destroy 2 of our more progressive elected governments in the last 50 years (That we know of) ... they have tipped our typically left wing Labor party into a centre right party by whittling away at progressives. 

They fight and fund other parties against our true progressive parties (The Greens and the Socialist alliance.) 

And we are considered a ""friend of the US"" (utter bullshit, we are just willing patsies I know). You can imagine the shit they have pulled elsewhere in the world."
OFi73TzEN_8,.
OFi73TzEN_8,good video but you absolutely butchered the Finnish surname the Alaskan representative has 😔
OFi73TzEN_8,"In a nutshell:
The Democrats never get anything done because its a 1 party state with 2 puppet parties. The whole thing is run by the elites and big Corps

Thank you for attending to my tedtalk"
OFi73TzEN_8,Solidarity comment for the algorithm
OFi73TzEN_8,"Vote Third party. Vote Jill Stien. Campaign for them, or any third party. Give it a decade and see the change that came. 
Let the country be governed by the Republicans for a Decade. Thats what the Dems fear and fear monger about, but they implement the same policy.
So at least let the wolfs rule, rather than the Wolfs in sheep clothing. This is how you fix your country."
OFi73TzEN_8,"The US is a one party state.  But, in typical American extravagance, it has two of them"
OFi73TzEN_8,"when you vote in this country, you choose between permanently pushing the country to the right quickly, or slowly."
OFi73TzEN_8,"The first Virginians never left congress, they rebranded as the culture changed over the centuries."
OFi73TzEN_8,"I came up with a ding -> reverse ding sound (like in your intro at @00:10) for a promo video I did in 2013, and I'd never heard it before or after, until the last two years, and suddenly I've heard it pop up all kinds of places.

Guess I must be a trendsetter after all."
OFi73TzEN_8,Glad the abortion law did not pass.
OFi73TzEN_8,Basically just take money out of politics. As if 200k a year isn't enough.
OFi73TzEN_8,"Westren People when they see Russia invading Ukraine :  Russia is evil
                                 When they see Isreal invading Palestine:  I love Israel"
OFi73TzEN_8,"If you vote republican or don't vote, things get worse. If you vode democrat, things stay the same. Its a terrible system but there's clearly a lesser evil"
OFi73TzEN_8,I don’t know who I hate more. Because Biden as most democrats tell us that he’d do all this good shit but goes and does the exact opposite. At least the republicans tell me to my face that they’re going to kill me.
OFi73TzEN_8,"The U S has needed a 2nd party for a least 60 years, maybe more!"
OFi73TzEN_8,"Nah, its not only democrats. Its the whole fuckin thing, fuck both parties."
OFi73TzEN_8,lobbying should be made illegal like how normal people call it.. bribery. also Fk politicians... we need leaders
OFi73TzEN_8,"""As a proud Democrat, I will not get anything done.""
  - Joe Bien, on https://youtu.be/5UwweFXRRdE?t=30"
OFi73TzEN_8,Leave Democrat plantation.
OFi73TzEN_8,another 10/10 video
OFi73TzEN_8,Ordinary folks do not have representation anymore.
OFi73TzEN_8,17 self inflicted gunshot wounds
OFi73TzEN_8,0:20 literally happened in legally blonde 2 lmao
OFi73TzEN_8,It’s because the Democratic Party are all lazy Gen Z politicians that need to pull themselves up by their bootstraps 😂
OFi73TzEN_8,"So to sum up, Democrats are the hypocrites!"
OFi73TzEN_8,You’re honest…and totally depressing
OFi73TzEN_8,Joe manuchan is a notorious obstructionist... for his own party.
OFi73TzEN_8,Basically greed… get money out of politics period…
OFi73TzEN_8,"Something to think about. However, we only have two options unless Americans start feeling French. 😉"
OFi73TzEN_8,Bernie Sanders 😢
OFi73TzEN_8,"I never really had the insights to justify my position on US politics, but this video speaks volume that my feeling has always been true. That it's a system only really catering capital interest; ""A capital dictatorship with the illusion of democracy"". The system in place is there to keep the status quo of capital power. And the lobbying would be regarded as ""corruption"" in other western nations."
OFi73TzEN_8,The truth hurts so much.
OFi73TzEN_8,NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 4:32
OFi73TzEN_8,Professional losers
OFi73TzEN_8,"Oh man, it’s a shame this video was made before the whole Biden drop out thing, I’ve been hooked to new updates from my own reliable sources ever since Kamala became the new nominee and when I saw you guys upload I was really hoping to  hear your opinion on the matter! I suppose you’ll make a video about it later though, it’s fine"
OFi73TzEN_8,George Galloway called them two cheeks of the same arse.  I think that explains why the centrists are the worst.
OFi73TzEN_8,Because they're neolibs with an underdog persona.
